 &plot nbnd= 156, nks=    31 /
            0.000000  0.000000  0.000000
    7.174    7.186    7.237    7.315    7.363    7.459    7.574    7.593    7.686    7.690
    7.838    7.941    8.019    8.066    8.187    8.211    8.266    8.397    8.519    8.538
    8.712    8.776    8.829    8.887    8.898    9.000    9.100    9.134   10.140   10.474
   10.563   10.583   11.992   12.352   12.564   12.848   13.096   13.327   13.329   13.642
   14.063   14.189   14.327   14.384   14.614   14.652   14.721   14.785   15.224   15.295
   15.521   15.590   15.668   15.730   16.020   16.044
            0.000000  0.033432  0.000000
  -12.915  -12.889  -12.886  -12.875  -12.874  -12.870  -12.860  -12.844  -12.842  -12.804
  -12.797  -12.774  -12.642  -12.639  -12.627  -12.621  -12.616  -12.611  -12.610  -12.604
  -12.587  -12.581  -12.579  -12.579  -12.574  -12.571  -12.567  -12.562  -12.558  -12.558
  -12.554  -12.540  -12.528  -12.528  -12.528  -12.518  -12.518  -12.516  -12.515  -12.513
   -9.699   -9.395   -9.205   -8.968   -8.237   -8.208   -8.022   -7.896   -7.810   -7.735
   -7.698   -7.665   -7.520   -7.472   -7.465   -7.434   -1.306   -0.896   -0.726   -0.588
    0.219    0.706    0.749    0.844    3.461    3.959    3.972    4.176    4.375    4.401
    4.597    4.617    4.655    4.773    4.811    4.847    4.955    5.166    5.181    5.188
    5.594    5.601    5.618    5.646    5.911    6.012    6.073    6.195    6.224    6.464
    6.483    6.721    6.769    6.783    6.818    6.846    6.991    6.999    7.012    7.036
    7.167    7.202    7.247    7.312    7.380    7.448    7.584    7.607    7.683    7.683
    7.830    7.951    8.008    8.066    8.196    8.200    8.273    8.407    8.513    8.535
    8.702    8.773    8.821    8.891    8.894    8.981    9.098    9.127   10.156   10.478
   10.562   10.571   12.030   12.370   12.555   12.830   13.082   13.320   13.330   13.637
   14.033   14.168   14.320   14.371   14.622   14.654   14.710   14.828   15.218   15.322
   15.520   15.600   15.657   15.719   16.023   16.069
            0.000000  0.035398  0.000000
  -12.913  -12.890  -12.887  -12.875  -12.873  -12.869  -12.861  -12.845  -12.841  -12.801
  -12.798  -12.775  -12.642  -12.636  -12.625  -12.624  -12.614  -12.611  -12.610  -12.605
  -12.586  -12.582  -12.581  -12.579  -12.571  -12.568  -12.567  -12.562  -12.558  -12.551
  -12.545  -12.540  -12.529  -12.528  -12.527  -12.519  -12.517  -12.516  -12.516  -12.513
   -9.691   -9.408   -9.199   -8.978   -8.232   -8.195   -8.032   -7.904   -7.806   -7.725
   -7.691   -7.671   -7.523   -7.478   -7.463   -7.435   -1.294   -0.912   -0.723   -0.593
    0.235    0.689    0.753    0.841    3.476    3.951    3.983    4.176    4.387    4.390
    4.584    4.613    4.658    4.775    4.798    4.857    4.933    5.171    5.196    5.196
    5.597    5.605    5.635    5.640    5.903    5.992    6.052    6.203    6.251    6.459
    6.484    6.727    6.763    6.774    6.808    6.849    6.989    7.007    7.013    7.037
    7.159    7.220    7.258    7.309    7.395    7.439    7.592    7.622    7.676    7.681
    7.824    7.961    7.998    8.066    8.189    8.207    8.277    8.419    8.508    8.532
    8.693    8.771    8.812    8.888    8.894    8.965    9.098    9.122   10.174   10.483
   10.561   10.561   12.070   12.387   12.547   12.812   13.069   13.312   13.333   13.631
   14.003   14.147   14.313   14.360   14.630   14.660   14.699   14.870   15.204   15.350
   15.519   15.615   15.646   15.709   16.024   16.093
            0.000000  0.037365  0.000000
  -12.914  -12.890  -12.886  -12.875  -12.873  -12.869  -12.867  -12.845  -12.834  -12.801
  -12.801  -12.775  -12.641  -12.637  -12.625  -12.624  -12.613  -12.613  -12.610  -12.604
  -12.587  -12.581  -12.581  -12.577  -12.572  -12.571  -12.568  -12.564  -12.559  -12.556
  -12.546  -12.543  -12.528  -12.528  -12.527  -12.520  -12.517  -12.516  -12.515  -12.514
   -9.682   -9.421   -9.192   -8.987   -8.226   -8.181   -8.042   -7.913   -7.802   -7.716
